chapter	sentence	token id 	token	gold	prediction
wisteria01	160	24	.	O	O
wisteria01	161	0	I	O	O
wisteria01	161	1	called	O	O
wisteria01	161	2	at	O	O
wisteria01	161	3	Allan	O	O
wisteria01	161	4	Brothers	O	O
wisteria01	161	5	'	O	O
wisteria01	161	6	","	O	O
wisteria01	161	7	the	O	O
wisteria01	161	8	chief	O	O
wisteria01	161	9	land	O	O
wisteria01	161	10	agents	O	O
wisteria01	161	11	in	O	O
wisteria01	161	12	the	O	O
wisteria01	161	13	village	O	O
wisteria01	161	14	","	O	O
wisteria01	161	15	and	O	O
wisteria01	161	16	found	O	O
wisteria01	161	17	that	O	O
wisteria01	161	18	it	O	O
wisteria01	161	19	was	O	O
wisteria01	161	20	from	O	O
wisteria01	161	21	this	O	O
wisteria01	161	22	firm	O	O
wisteria01	161	23	that	O	O
wisteria01	161	24	the	O	O
wisteria01	161	25	villa	O	O
wisteria01	161	26	had	O	O
wisteria01	161	27	been	O	O
wisteria01	161	28	rented	O	O
wisteria01	161	29	.	O	O
wisteria01	162	0	It	O	O
wisteria01	162	1	struck	O	O
wisteria01	162	2	me	O	O
wisteria01	162	3	that	O	O
wisteria01	162	4	the	O	O
wisteria01	162	5	whole	O	O
wisteria01	162	6	proceeding	O	O
wisteria01	162	7	could	O	O
wisteria01	162	8	hardly	O	O
wisteria01	162	9	be	O	O
wisteria01	162	10	for	O	O
wisteria01	162	11	the	O	O
wisteria01	162	12	purpose	O	O
wisteria01	162	13	of	O	O
wisteria01	162	14	making	O	O
wisteria01	162	15	a	O	O
wisteria01	162	16	fool	O	O
wisteria01	162	17	of	O	O
wisteria01	162	18	me	O	O
wisteria01	162	19	","	O	O
wisteria01	162	20	and	O	O
wisteria01	162	21	that	O	O
wisteria01	162	22	the	O	O
wisteria01	162	23	main	O	O
wisteria01	162	24	object	O	O
wisteria01	162	25	must	O	O
wisteria01	162	26	be	O	O
wisteria01	162	27	to	O	O
wisteria01	162	28	get	O	O
wisteria01	162	29	out	O	O
wisteria01	162	30	of	O	O
wisteria01	162	31	the	O	O
wisteria01	162	32	rent	O	O
wisteria01	162	33	.	O	O
wisteria01	163	0	It	O	O
wisteria01	163	1	is	O	O
wisteria01	163	2	late	O	O
wisteria01	163	3	in	O	O
wisteria01	163	4	March	O	O
wisteria01	163	5	","	O	O
wisteria01	163	6	so	O	O
wisteria01	163	7	quarter-day	O	O
wisteria01	163	8	is	O	O
wisteria01	163	9	at	O	O
wisteria01	163	10	hand	O	O
wisteria01	163	11	.	O	O
wisteria01	164	0	But	O	O
wisteria01	164	1	this	O	O
wisteria01	164	2	theory	O	O
wisteria01	164	3	would	O	O
wisteria01	164	4	not	B-NEG	B-NEG
wisteria01	164	5	work	O	O
wisteria01	164	6	.	O	O
wisteria01	165	0	The	O	O
wisteria01	165	1	agent	O	O
wisteria01	165	2	was	O	O
wisteria01	165	3	obliged	O	O
wisteria01	165	4	to	O	O
wisteria01	165	5	me	O	O
wisteria01	165	6	for	O	O
wisteria01	165	7	my	O	O
wisteria01	165	8	warning	O	O
wisteria01	165	9	","	O	O
wisteria01	165	10	but	O	O
wisteria01	165	11	told	O	O
wisteria01	165	12	me	O	O
wisteria01	165	13	that	O	O
wisteria01	165	14	the	O	O
wisteria01	165	15	rent	O	O
wisteria01	165	16	had	O	O
wisteria01	165	17	been	O	O
wisteria01	165	18	paid	O	O
wisteria01	165	19	in	O	O
wisteria01	165	20	advance	O	O
wisteria01	165	21	.	O	O
wisteria01	166	0	Then	O	O
wisteria01	166	1	I	O	O
wisteria01	166	2	made	O	O
wisteria01	166	3	my	O	O
wisteria01	166	4	way	O	O
wisteria01	166	5	to	O	O
wisteria01	166	6	town	O	O
wisteria01	166	7	and	O	O
wisteria01	166	8	called	O	O
wisteria01	166	9	at	O	O
wisteria01	166	10	the	O	O
wisteria01	166	11	Spanish	O	O
wisteria01	166	12	embassy	O	O
wisteria01	166	13	.	O	O
wisteria01	167	0	The	O	O
wisteria01	167	1	man	O	O
wisteria01	167	2	was	O	O
wisteria01	167	3	unknown	B-NEG	O
wisteria01	167	4	there	O	O
wisteria01	167	5	.	O	O
wisteria01	168	0	After	O	O
wisteria01	168	1	this	O	O
wisteria01	168	2	I	O	O
wisteria01	168	3	went	O	O
wisteria01	168	4	to	O	O
wisteria01	168	5	see	O	O
wisteria01	168	6	Melville	O	O
wisteria01	168	7	","	O	O
wisteria01	168	8	at	O	O
wisteria01	168	9	whose	O	O
wisteria01	168	10	house	O	O
wisteria01	168	11	I	O	O
wisteria01	168	12	had	O	O
wisteria01	168	13	first	O	O
wisteria01	168	14	met	O	O
wisteria01	168	15	Garcia	O	O
wisteria01	168	16	","	O	O
wisteria01	168	17	but	O	O
wisteria01	168	18	I	O	O
wisteria01	168	19	found	O	O
wisteria01	168	20	that	O	O
wisteria01	168	21	he	O	O
wisteria01	168	22	really	O	O
wisteria01	168	23	knew	O	O
wisteria01	168	24	rather	O	O
wisteria01	168	25	less	O	O
wisteria01	168	26	about	O	O
wisteria01	168	27	him	O	O
wisteria01	168	28	than	O	O
wisteria01	168	29	I	O	O
wisteria01	168	30	did	O	O
wisteria01	168	31	.	O	O
wisteria01	169	0	Finally	O	O
wisteria01	169	1	when	O	O
wisteria01	169	2	I	O	O
wisteria01	169	3	got	O	O
wisteria01	169	4	your	O	O
wisteria01	169	5	reply	O	O
wisteria01	169	6	to	O	O
wisteria01	169	7	my	O	O
wisteria01	169	8	wire	O	O
wisteria01	169	9	I	O	O
wisteria01	169	10	came	O	O
wisteria01	169	11	out	O	O
wisteria01	169	12	to	O	O
wisteria01	169	13	you	O	O
wisteria01	169	14	","	O	O
wisteria01	169	15	since	O	O
wisteria01	169	16	I	O	O
wisteria01	169	17	gather	O	O
wisteria01	169	18	that	O	O
wisteria01	169	19	you	O	O
wisteria01	169	20	are	O	O
wisteria01	169	21	a	O	O
wisteria01	169	22	person	O	O
wisteria01	169	23	who	O	O
wisteria01	169	24	gives	O	O
wisteria01	169	25	advice	O	O
wisteria01	169	26	in	O	O
wisteria01	169	27	difficult	O	O
wisteria01	169	28	cases	O	O
wisteria01	169	29	.	O	O
wisteria01	170	0	But	O	O
wisteria01	170	1	now	O	O
wisteria01	170	2	","	O	O
wisteria01	170	3	Mr.	O	O
wisteria01	170	4	Inspector	O	O
wisteria01	170	5	","	O	O
wisteria01	170	6	I	O	O
wisteria01	170	7	understand	O	O
wisteria01	170	8	","	O	O
wisteria01	170	9	from	O	O
wisteria01	170	10	what	O	O
wisteria01	170	11	you	O	O
wisteria01	170	12	said	O	O
wisteria01	170	13	when	O	O
wisteria01	170	14	you	O	O
wisteria01	170	15	entered	O	O
wisteria01	170	16	the	O	O
wisteria01	170	17	room	O	O
wisteria01	170	18	","	O	O
wisteria01	170	19	that	O	O
wisteria01	170	20	you	O	O
wisteria01	170	21	can	O	O
wisteria01	170	22	carry	O	O
wisteria01	170	23	the	O	O
wisteria01	170	24	story	O	O
wisteria01	170	25	on	O	O
wisteria01	170	26	","	O	O
wisteria01	170	27	and	O	O
wisteria01	170	28	that	O	O
wisteria01	170	29	some	O	O
wisteria01	170	30	tragedy	O	O
wisteria01	170	31	had	O	O
wisteria01	170	32	occurred	O	O
wisteria01	170	33	.	O	O
wisteria01	171	0	I	O	O
wisteria01	171	1	can	O	O
wisteria01	171	2	assure	O	O
wisteria01	171	3	you	O	O
wisteria01	171	4	that	O	O
wisteria01	171	5	every	O	O
wisteria01	171	6	word	O	O
wisteria01	171	7	I	O	O
wisteria01	171	8	have	O	O
wisteria01	171	9	said	O	O
wisteria01	171	10	is	O	O
wisteria01	171	11	the	O	O
wisteria01	171	12	truth	O	O
wisteria01	171	13	","	O	O
wisteria01	171	14	and	O	O
wisteria01	171	15	that	O	O
wisteria01	171	16	","	O	O
wisteria01	171	17	outside	O	O
wisteria01	171	18	of	O	O
wisteria01	171	19	what	O	O
wisteria01	171	20	I	O	O
wisteria01	171	21	have	O	O
wisteria01	171	22	told	O	O
wisteria01	171	23	you	O	O
wisteria01	171	24	","	O	O
wisteria01	171	25	I	O	O
wisteria01	171	26	know	O	O
wisteria01	171	27	absolutely	O	O
wisteria01	171	28	nothing	B-NEG	B-NEG
wisteria01	171	29	about	O	O
wisteria01	171	30	the	O	O
wisteria01	171	31	fate	O	O
wisteria01	171	32	of	O	O
wisteria01	171	33	this	O	O
wisteria01	171	34	man	O	O
wisteria01	171	35	.	O	O
wisteria01	172	0	My	O	O
wisteria01	172	1	only	O	O
wisteria01	172	2	desire	O	O
wisteria01	172	3	is	O	O
wisteria01	172	4	to	O	O
wisteria01	172	5	help	O	O
wisteria01	172	6	the	O	O
wisteria01	172	7	law	O	O
wisteria01	172	8	in	O	O
wisteria01	172	9	every	O	O
wisteria01	172	10	possible	O	O
wisteria01	172	11	way	O	O
wisteria01	172	12	.	O	O
wisteria01	172	13	''	O	O
wisteria01	173	0	``	O	O
wisteria01	173	1	I	O	O
wisteria01	173	2	am	O	O
wisteria01	173	3	sure	O	O
wisteria01	173	4	of	O	O
wisteria01	173	5	it	O	O
wisteria01	173	6	","	O	O
wisteria01	173	7	Mr.	O	O
wisteria01	173	8	Scott	O	O
wisteria01	173	9	Eccles	O	O
wisteria01	173	10	--	O	O
wisteria01	173	11	I	O	O
wisteria01	173	12	am	O	O
wisteria01	173	13	sure	O	O
wisteria01	173	14	of	O	O
wisteria01	173	15	it	O	O
wisteria01	173	16	","	O	O
wisteria01	173	17	''	O	O
wisteria01	173	18	said	O	O
wisteria01	173	19	Inspector	O	O
wisteria01	173	20	Gregson	O	O
wisteria01	173	21	in	O	O
wisteria01	173	22	a	O	O
wisteria01	173	23	very	O	O
wisteria01	173	24	amiable	O	O
wisteria01	173	25	tone	O	O
wisteria01	173	26	.	O	O
wisteria01	174	0	``	O	O
wisteria01	174	1	I	O	O
wisteria01	174	2	am	O	O
wisteria01	174	3	bound	O	O
wisteria01	174	4	to	O	O
wisteria01	174	5	say	O	O
wisteria01	174	6	that	O	O
wisteria01	174	7	everything	O	O
wisteria01	174	8	which	O	O
wisteria01	174	9	you	O	O
wisteria01	174	10	have	O	O
wisteria01	174	11	said	O	O
wisteria01	174	12	agrees	O	O
wisteria01	174	13	very	O	O
wisteria01	174	14	closely	O	O
wisteria01	174	15	with	O	O
wisteria01	174	16	the	O	O
wisteria01	174	17	facts	O	O
wisteria01	174	18	as	O	O
wisteria01	174	19	they	O	O
wisteria01	174	20	have	O	O
wisteria01	174	21	come	O	O
wisteria01	174	22	to	O	O
wisteria01	174	23	our	O	O
wisteria01	174	24	notice	O	O
wisteria01	174	25	.	O	O
wisteria01	175	0	For	O	O
wisteria01	175	1	example	O	O
wisteria01	175	2	","	O	O
wisteria01	175	3	there	O	O
wisteria01	175	4	was	O	O
wisteria01	175	5	that	O	O
wisteria01	175	6	note	O	O
wisteria01	175	7	which	O	O
wisteria01	175	8	arrived	O	O
wisteria01	175	9	during	O	O
wisteria01	175	10	dinner	O	O
wisteria01	175	11	.	O	O
wisteria01	176	0	Did	O	O
wisteria01	176	1	you	O	O
wisteria01	176	2	chance	O	O
wisteria01	176	3	to	O	O
wisteria01	176	4	observe	O	O
wisteria01	176	5	what	O	O
wisteria01	176	6	became	O	O
wisteria01	176	7	of	O	O
wisteria01	176	8	it	O	O
wisteria01	176	9	?	O	O
wisteria01	176	10	''	O	O
wisteria01	177	0	``	O	O
wisteria01	177	1	Yes	O	O
wisteria01	177	2	","	O	O
wisteria01	177	3	I	O	O
wisteria01	177	4	did	O	O
wisteria01	177	5	.	O	O
wisteria01	178	0	Garcia	O	O
wisteria01	178	1	rolled	O	O
wisteria01	178	2	it	O	O
wisteria01	178	3	up	O	O
wisteria01	178	4	and	O	O
wisteria01	178	5	threw	O	O
wisteria01	178	6	it	O	O
wisteria01	178	7	into	O	O
wisteria01	178	8	the	O	O
wisteria01	178	9	fire	O	O
wisteria01	178	10	.	O	O
wisteria01	178	11	''	O	O
wisteria01	179	0	``	O	O
wisteria01	179	1	What	O	O
wisteria01	179	2	do	O	O
wisteria01	179	3	you	O	O
wisteria01	179	4	say	O	O
wisteria01	179	5	to	O	O
wisteria01	179	6	that	O	O
wisteria01	179	7	","	O	O
wisteria01	179	8	Mr.	O	O
wisteria01	179	9	Baynes	O	O
wisteria01	179	10	?	O	O
wisteria01	179	11	''	O	O
wisteria01	180	0	The	O	O
wisteria01	180	1	country	O	O
wisteria01	180	2	detective	O	O
wisteria01	180	3	was	O	O
wisteria01	180	4	a	O	O
wisteria01	180	5	stout	O	O
wisteria01	180	6	","	O	O
wisteria01	180	7	puffy	O	O
wisteria01	180	8	","	O	O
wisteria01	180	9	red	O	O
wisteria01	180	10	man	O	O
wisteria01	180	11	","	O	O
wisteria01	180	12	whose	O	O
wisteria01	180	13	face	O	O
wisteria01	180	14	was	O	O
wisteria01	180	15	only	O	O
wisteria01	180	16	redeemed	O	O
wisteria01	180	17	from	O	O
wisteria01	180	18	grossness	O	O
wisteria01	180	19	by	O	O
wisteria01	180	20	two	O	O
wisteria01	180	21	extraordinarily	O	O
wisteria01	180	22	bright	O	O
wisteria01	180	23	eyes	O	O
wisteria01	180	24	","	O	O
wisteria01	180	25	almost	O	O
wisteria01	180	26	hidden	O	O
wisteria01	180	27	behind	O	O
wisteria01	180	28	the	O	O
wisteria01	180	29	heavy	O	O
wisteria01	180	30	creases	O	O
wisteria01	180	31	of	O	O
wisteria01	180	32	cheek	O	O
wisteria01	180	33	and	O	O
wisteria01	180	34	brow	O	O
wisteria01	180	35	.	O	O
wisteria01	181	0	With	O	O
wisteria01	181	1	a	O	O
wisteria01	181	2	slow	O	O
wisteria01	181	3	smile	O	O
wisteria01	181	4	he	O	O
wisteria01	181	5	drew	O	O
wisteria01	181	6	a	O	O
wisteria01	181	7	folded	O	O
wisteria01	181	8	and	O	O
wisteria01	181	9	discoloured	O	O
wisteria01	181	10	scrap	O	O
wisteria01	181	11	of	O	O
wisteria01	181	12	paper	O	O
wisteria01	181	13	from	O	O
wisteria01	181	14	his	O	O
wisteria01	181	15	pocket	O	O
wisteria01	181	16	.	O	O
wisteria01	182	0	``	O	O
wisteria01	182	1	It	O	O
wisteria01	182	2	was	O	O
wisteria01	182	3	a	O	O
wisteria01	182	4	dog-grate	O	O
wisteria01	182	5	","	O	O
wisteria01	182	6	Mr.	O	O
wisteria01	182	7	Holmes	O	O
wisteria01	182	8	","	O	O
wisteria01	182	9	and	O	O
wisteria01	182	10	he	O	O
wisteria01	182	11	overpitched	O	O
wisteria01	182	12	it	O	O
wisteria01	182	13	.	O	O
wisteria01	183	0	I	O	O
wisteria01	183	1	picked	O	O
wisteria01	183	2	this	O	O
wisteria01	183	3	out	O	O
wisteria01	183	4	unburned	B-NEG	O
wisteria01	183	5	from	O	O
wisteria01	183	6	the	O	O
wisteria01	183	7	back	O	O
wisteria01	183	8	of	O	O
wisteria01	183	9	it	O	O
wisteria01	183	10	.	O	O
wisteria01	183	11	''	O	O
wisteria01	184	0	Holmes	O	O
wisteria01	184	1	smiled	O	O
wisteria01	184	2	his	O	O
wisteria01	184	3	appreciation	O	O
wisteria01	184	4	.	O	O
wisteria01	185	0	``	O	O
wisteria01	185	1	You	O	O
wisteria01	185	2	must	O	O
wisteria01	185	3	have	O	O
wisteria01	185	4	examined	O	O
wisteria01	185	5	the	O	O
wisteria01	185	6	house	O	O
wisteria01	185	7	very	O	O
wisteria01	185	8	carefully	O	O
wisteria01	185	9	to	O	O
wisteria01	185	10	find	O	O
wisteria01	185	11	a	O	O
wisteria01	185	12	single	O	O
wisteria01	185	13	pellet	O	O
wisteria01	185	14	of	O	O
wisteria01	185	15	paper	O	O
wisteria01	185	16	.	O	O
wisteria01	185	17	''	O	O
wisteria01	186	0	``	O	O
wisteria01	186	1	I	O	O
wisteria01	186	2	did	O	O
wisteria01	186	3	","	O	O
wisteria01	186	4	Mr.	O	O
wisteria01	186	5	Holmes	O	O
wisteria01	186	6	.	O	O
wisteria01	187	0	It	O	O
wisteria01	187	1	's	O	O
wisteria01	187	2	my	O	O
wisteria01	187	3	way	O	O
wisteria01	187	4	.	O	O
wisteria01	188	0	Shall	O	O
wisteria01	188	1	I	O	O
wisteria01	188	2	read	O	O
wisteria01	188	3	it	O	O
wisteria01	188	4	","	O	O
wisteria01	188	5	Mr.	O	O
wisteria01	188	6	Gregson	O	O
wisteria01	188	7	?	O	O
wisteria01	188	8	''	O	O
wisteria01	189	0	The	O	O
wisteria01	189	1	Londoner	O	O
wisteria01	189	2	nodded	O	O
wisteria01	189	3	.	O	O
wisteria01	190	0	``	O	O
wisteria01	190	1	The	O	O
wisteria01	190	2	note	O	O
wisteria01	190	3	is	O	O
wisteria01	190	4	written	O	O
wisteria01	190	5	upon	O	O
wisteria01	190	6	ordinary	O	O
wisteria01	190	7	cream-laid	O	O
wisteria01	190	8	paper	O	O
wisteria01	190	9	without	B-NEG	B-NEG
wisteria01	190	10	watermark	O	O
wisteria01	190	11	.	O	O
wisteria01	191	0	It	O	O
wisteria01	191	1	is	O	O
wisteria01	191	2	a	O	O
wisteria01	191	3	quarter-sheet	O	O
wisteria01	191	4	.	O	O
wisteria01	192	0	The	O	O
wisteria01	192	1	paper	O	O
wisteria01	192	2	is	O	O
wisteria01	192	3	cut	O	O
wisteria01	192	4	off	O	O
wisteria01	192	5	in	O	O
wisteria01	192	6	two	O	O
wisteria01	192	7	snips	O	O
wisteria01	192	8	with	O	O
wisteria01	192	9	a	O	O
wisteria01	192	10	short-bladed	O	O
wisteria01	192	11	scissors	O	O
wisteria01	192	12	.	O	O
wisteria01	193	0	It	O	O
wisteria01	193	1	has	O	O
wisteria01	193	2	been	O	O
wisteria01	193	3	folded	O	O
wisteria01	193	4	over	O	O
wisteria01	193	5	three	O	O
wisteria01	193	6	times	O	O
wisteria01	193	7	and	O	O
wisteria01	193	8	sealed	O	O
wisteria01	193	9	with	O	O
wisteria01	193	10	purple	O	O
wisteria01	193	11	wax	O	O
wisteria01	193	12	","	O	O
wisteria01	193	13	put	O	O
wisteria01	193	14	on	O	O
wisteria01	193	15	hurriedly	O	O
wisteria01	193	16	and	O	O
wisteria01	193	17	pressed	O	O
wisteria01	193	18	down	O	O
wisteria01	193	19	with	O	O
wisteria01	193	20	some	O	O
wisteria01	193	21	flat	O	O
wisteria01	193	22	oval	O	O
wisteria01	193	23	object	O	O
wisteria01	193	24	.	O	O
wisteria01	194	0	It	O	O
wisteria01	194	1	is	O	O
wisteria01	194	2	addressed	O	O
wisteria01	194	3	to	O	O
wisteria01	194	4	Mr.	O	O
wisteria01	194	5	Garcia	O	O
wisteria01	194	6	","	O	O
wisteria01	194	7	Wisteria	O	O
wisteria01	194	8	Lodge	O	O
wisteria01	194	9	.	O	O
wisteria01	195	0	It	O	O
wisteria01	195	1	says	O	O
wisteria01	195	2	:	O	O
wisteria01	196	0	``	O	O
wisteria01	196	1	Our	O	O
wisteria01	196	2	own	O	O
wisteria01	196	3	colours	O	O
wisteria01	196	4	","	O	O
wisteria01	196	5	green	O	O
wisteria01	196	6	and	O	O
wisteria01	196	7	white	O	O
wisteria01	196	8	.	O	O
wisteria01	197	0	Green	O	O
wisteria01	197	1	open	O	O
wisteria01	197	2	","	O	O
wisteria01	197	3	white	O	O
wisteria01	197	4	shut	O	O
wisteria01	197	5	.	O	O
wisteria01	198	0	Main	O	O
wisteria01	198	1	stair	O	O
wisteria01	198	2	","	O	O
wisteria01	198	3	first	O	O
wisteria01	198	4	corridor	O	O
wisteria01	198	5	","	O	O
wisteria01	198	6	seventh	O	O
wisteria01	198	7	right	O	O
wisteria01	198	8	","	O	O
wisteria01	198	9	green	O	O
wisteria01	198	10	baize	O	O
wisteria01	198	11	.	O	O
wisteria01	199	0	Godspeed	O	O
wisteria01	199	1	.	O	O
wisteria01	200	0	D	O	O
wisteria01	200	1	.	O	O
wisteria01	201	0	``	O	O
wisteria01	201	1	It	O	O
wisteria01	201	2	is	O	O
wisteria01	201	3	a	O	O
wisteria01	201	4	woman	O	O
wisteria01	201	5	's	O	O
wisteria01	201	6	writing	O	O
wisteria01	201	7	","	O	O
wisteria01	201	8	done	O	O
wisteria01	201	9	with	O	O
wisteria01	201	10	a	O	O
wisteria01	201	11	sharp-pointed	O	O
wisteria01	201	12	pen	O	O
wisteria01	201	13	","	O	O
wisteria01	201	14	but	O	O
wisteria01	201	15	the	O	O
wisteria01	201	16	address	O	O
wisteria01	201	17	is	O	O
wisteria01	201	18	either	O	O
wisteria01	201	19	done	O	O
wisteria01	201	20	with	O	O
wisteria01	201	21	another	O	O
wisteria01	201	22	pen	O	O
wisteria01	201	23	or	O	O
wisteria01	201	24	by	O	O
wisteria01	201	25	someone	O	O
wisteria01	201	26	else	O	O
wisteria01	201	27	.	O	O
wisteria01	202	0	It	O	O
wisteria01	202	1	is	O	O
wisteria01	202	2	thicker	O	O
wisteria01	202	3	and	O	O
wisteria01	202	4	bolder	O	O
wisteria01	202	5	","	O	O
wisteria01	202	6	as	O	O
wisteria01	202	7	you	O	O
wisteria01	202	8	see	O	O
wisteria01	202	9	.	O	O
wisteria01	202	10	''	O	O
wisteria01	203	0	``	O	O
wisteria01	203	1	A	O	O
wisteria01	203	2	very	O	O
wisteria01	203	3	remarkable	O	O
wisteria01	203	4	note	O	O
wisteria01	203	5	","	O	O
wisteria01	203	6	''	O	O
wisteria01	203	7	said	O	O
wisteria01	203	8	Holmes	O	O
wisteria01	203	9	","	O	O
wisteria01	203	10	glancing	O	O
wisteria01	203	11	it	O	O
wisteria01	203	12	over	O	O
wisteria01	203	13	.	O	O
wisteria01	204	0	``	O	O
wisteria01	204	1	I	O	O
wisteria01	204	2	must	O	O
wisteria01	204	3	compliment	O	O
wisteria01	204	4	you	O	O
wisteria01	204	5	","	O	O
wisteria01	204	6	Mr.	O	O
wisteria01	204	7	Baynes	O	O
wisteria01	204	8	","	O	O
wisteria01	204	9	upon	O	O
wisteria01	204	10	your	O	O
wisteria01	204	11	attention	O	O
wisteria01	204	12	to	O	O
wisteria01	204	13	detail	O	O
wisteria01	204	14	in	O	O
wisteria01	204	15	your	O	O
wisteria01	204	16	examination	O	O
wisteria01	204	17	of	O	O
wisteria01	204	18	it	O	O
wisteria01	204	19	.	O	O
wisteria01	205	0	A	O	O
wisteria01	205	1	few	O	O
wisteria01	205	2	trifling	O	O
wisteria01	205	3	points	O	O
wisteria01	205	4	might	O	O
wisteria01	205	5	perhaps	O	O
wisteria01	205	6	be	O	O
wisteria01	205	7	added	O	O
wisteria01	205	8	.	O	O
wisteria01	206	0	The	O	O
wisteria01	206	1	oval	O	O
wisteria01	206	2	seal	O	O
wisteria01	206	3	is	O	O
wisteria01	206	4	undoubtedly	B-NEG	O
wisteria01	206	5	a	O	O
wisteria01	206	6	plain	O	O
wisteria01	206	7	sleeve-link	O	O
wisteria01	206	8	--	O	O
wisteria01	206	9	what	O	O
wisteria01	206	10	else	O	O
wisteria01	206	11	is	O	O
wisteria01	206	12	of	O	O
wisteria01	206	13	such	O	O
wisteria01	206	14	a	O	O
wisteria01	206	15	shape	O	O
wisteria01	206	16	?	O	O
wisteria01	207	0	The	O	O
wisteria01	207	1	scissors	O	O
wisteria01	207	2	were	O	O
wisteria01	207	3	bent	O	O
wisteria01	207	4	nail	O	O
wisteria01	207	5	scissors	O	O
wisteria01	207	6	.	O	O
wisteria01	208	0	Short	O	O
wisteria01	208	1	as	O	O
wisteria01	208	2	the	O	O
wisteria01	208	3	two	O	O
wisteria01	208	4	snips	O	O
wisteria01	208	5	are	O	O
wisteria01	208	6	","	O	O
wisteria01	208	7	you	O	O
wisteria01	208	8	can	O	O
wisteria01	208	9	distinctly	O	O
wisteria01	208	10	see	O	O
wisteria01	208	11	the	O	O
wisteria01	208	12	same	O	O
wisteria01	208	13	slight	O	O
wisteria01	208	14	curve	O	O
wisteria01	208	15	in	O	O
wisteria01	208	16	each	O	O
wisteria01	208	17	.	O	O
wisteria01	208	18	''	O	O
wisteria01	209	0	The	O	O
wisteria01	209	1	country	O	O
wisteria01	209	2	detective	O	O
wisteria01	209	3	chuckled	O	O
wisteria01	209	4	.	O	O
wisteria01	210	0	``	O	O
wisteria01	210	1	I	O	O
wisteria01	210	2	thought	O	O
wisteria01	210	3	I	O	O
wisteria01	210	4	had	O	O
wisteria01	210	5	squeezed	O	O
wisteria01	210	6	all	O	O
wisteria01	210	7	the	O	O
wisteria01	210	8	juice	O	O
wisteria01	210	9	out	O	O
wisteria01	210	10	of	O	O
wisteria01	210	11	it	O	O
wisteria01	210	12	","	O	O
wisteria01	210	13	but	O	O
wisteria01	210	14	I	O	O
wisteria01	210	15	see	O	O
wisteria01	210	16	there	O	O
wisteria01	210	17	was	O	O
wisteria01	210	18	a	O	O
wisteria01	210	19	little	O	O
wisteria01	210	20	over	O	O
wisteria01	210	21	","	O	O
wisteria01	210	22	''	O	O
wisteria01	210	23	he	O	O
wisteria01	210	24	said	O	O
wisteria01	210	25	.	O	O
wisteria01	211	0	``	O	O
wisteria01	211	1	I	O	O
wisteria01	211	2	'm	O	O
wisteria01	211	3	bound	O	O
wisteria01	211	4	to	O	O
wisteria01	211	5	say	O	O
wisteria01	211	6	that	O	O
wisteria01	211	7	I	O	O
wisteria01	211	8	make	O	O
wisteria01	211	9	nothing	B-NEG	B-NEG
wisteria01	211	10	of	O	O
wisteria01	211	11	the	O	O
wisteria01	211	12	note	O	O
wisteria01	211	13	except	O	O
wisteria01	211	14	that	O	O
wisteria01	211	15	there	O	O
wisteria01	211	16	was	O	O
wisteria01	211	17	something	O	O
wisteria01	211	18	on	O	O
wisteria01	211	19	hand	O	O
wisteria01	211	20	","	O	O
wisteria01	211	21	and	O	O
wisteria01	211	22	that	O	O
wisteria01	211	23	a	O	O
wisteria01	211	24	woman	O	O
wisteria01	211	25	","	O	O
wisteria01	211	26	as	O	O
wisteria01	211	27	usual	O	O
wisteria01	211	28	was	O	O
wisteria01	211	29	at	O	O
wisteria01	211	30	the	O	O
wisteria01	211	31	bottom	O	O
wisteria01	211	32	of	O	O
wisteria01	211	33	it	O	O
wisteria01	211	34	.	O	O
wisteria01	211	35	''	O	O
wisteria01	212	0	Mr.	O	O
wisteria01	212	1	Scott	O	O
wisteria01	212	2	Eccles	O	O
wisteria01	212	3	had	O	O
wisteria01	212	4	fidgeted	O	O
wisteria01	212	5	in	O	O
wisteria01	212	6	his	O	O
wisteria01	212	7	seat	O	O
wisteria01	212	8	during	O	O
